Mod:Item:MetaData, Localized Name
netherlicious:BoneBlock:0, Блок костей
netherlicious:BoneBlock:1, Обветренный блок костей
netherlicious:Gloomstone, Камень уныния
netherlicious:NetherGoldOre, Адская золотая руда
netherlicious:NetherIronOre, Адская железная руда
netherlicious:EfrineOre:0, Эфриновая руда
netherlicious:VoidQuartzOre:0, Руда пустотного кварца
netherlicious:VoidQuartzOre:1, Руда пустотного кварца
netherlicious:EfrineBlock:0, Блок эфриния
netherlicious:MagmaBlock:0, Магматический атерит
netherlicious:MagmaBlock:1, Магматический адский камень
netherlicious:ShroomLight:0, Грибной люменофор
netherlicious:Wartblock:0, Блок адского нароста
netherlicious:Wartblock:1, Блок искажённого нароста
netherlicious:Wartblock:2, Блок биолюминесцентного нароста
netherlicious:Wartblock:3, Блок адского нароста
netherlicious:SporeCushion:0, Багряная споровая подушка
netherlicious:SporeCushion:1, Искажённая споровая подушка
netherlicious:SporeCushion:2, Биолюминесцентная споровая подушка
netherlicious:NetherCrystal:0, Белый кристалл преисподней
netherlicious:NetherCrystal:1, Синий кристалл преисподней
netherlicious:NetherCrystal:2, Зелёный кристалл преисподней
netherlicious:NetherCrystal:3, Жёлтый кристалл преисподней
netherlicious:NetherCrystal:4, Пурпурный кристалл преисподней
netherlicious:NetherCrystal:5, Соцветие белых кристаллов преисподней
netherlicious:NetherCrystal:6, Соцветие синих кристаллов преисподней
netherlicious:NetherCrystal:7, Соцветие зелёных кристаллов преисподней
netherlicious:NetherCrystal:8, Соцветие жёлтых кристаллов преисподней
netherlicious:NetherCrystal:9, Соцветие пурпурных кристаллов преисподней
netherlicious:CrystalClusterWhite:0, Белый кристаллический бутон
netherlicious:CrystalClusterWhite:1, Белый кристальный цветок
netherlicious:CrystalClusterBlue:0, Синий кристаллический бутон
netherlicious:CrystalClusterBlue:1, Синий кристальный цветок
netherlicious:CrystalClusterGreen:0, Зелёный кристаллический бутон
netherlicious:CrystalClusterGreen:1, Зелёный кристальный цветок
netherlicious:CrystalClusterYellow:0, Жёлтый кристаллический бутон
netherlicious:CrystalClusterYellow:1, Жёлтый кристальный цветок
netherlicious:CrystalClusterMagenta:0, Пурпурный кристаллический бутон
netherlicious:CrystalClusterMagenta:1, Пурпурный кристальный цветок
netherlicious:CrystalLamp:0, Белая кристальная лампа
netherlicious:CrystalLamp:1, Синяя кристальная лампа
netherlicious:CrystalLamp:2, Зелёная кристальная лампа
netherlicious:CrystalLamp:3, Жёлтая кристальная лампа
netherlicious:CrystalLamp:4, Пурпурная кристальная лампа
netherlicious:CrystalLamp:5, Белая переключаемая кристальная лампа
netherlicious:CrystalLamp:6, Синяя переключаемая кристальная лампа
netherlicious:CrystalLamp:7, Зелёная переключаемая кристальная лампа
netherlicious:CrystalLamp:8, Жёлтая переключаемая кристальная лампа
netherlicious:CrystalLamp:9, Пурпурная переключаемая кристальная лампа
netherlicious:TintedGlass:0, Белое тонированное стекло
netherlicious:TintedGlass:1, Синее тонированное стекло
netherlicious:TintedGlass:2, Зелёное тонированное стекло
netherlicious:TintedGlass:3, Жёлтое тонированное стекло
netherlicious:TintedGlass:4, Пурпурное тонированное стекло
netherlicious:Stem:0, Багряный стебель
netherlicious:Stem:1, Ободранный багряный стебель
netherlicious:Stem:2, Искажённый стебель
netherlicious:Stem:3, Ободранный искажённый стебель
netherlicious:Stem2:0, Биолюминесцентный стебель
netherlicious:Stem2:1, Ободранный биолюминесцентный стебель
netherlicious:FullWood:0, Багряные гифы
netherlicious:FullWood:1, Ободранные багряные гифы
netherlicious:FullWood:2, Искажённые гифы
netherlicious:FullWood:3, Ободранные искажённые гифы
netherlicious:FullWood:4, Биолюминесцентные гифы
netherlicious:FullWood:5, Ободранные биолюминесцентные гифы
netherlicious:Planks:0, Багряные доски
netherlicious:Planks:1, Искажённые доски
netherlicious:Planks:2, Биолюминесцентные доски
netherlicious:BlackstoneSingleSlab:0, Плита из атерита
netherlicious:BlackstoneSingleSlab:1, Плита из полированного атерита
netherlicious:BlackstoneSingleSlab:2, Плита из атеритового кирпича
netherlicious:BlackstoneDoubleSlab:0, Двойная плита из атерита
netherlicious:BlackstoneDoubleSlab:1, Двойная плита из полированного атерита
netherlicious:BlackstoneDoubleSlab:2, Двойная плита из атеритового кирпича
netherlicious:PlankSingleSlab:0, Багряная плита
netherlicious:PlankSingleSlab:1, Искажённая плита
netherlicious:PlankSingleSlab:2, Биолюминисцентная плита
netherlicious:PlankDoubleSlab:0, Двойная багряная плита
netherlicious:PlankDoubleSlab:1, Двойная искажённая плита
netherlicious:PlankDoubleSlab:2, Двойная биолюминесцентная плита
netherlicious:BrickSingleSlab:0, Плита из красного адского кирпича
netherlicious:BrickSingleSlab:1, Плита из искажённого адского кирпича
netherlicious:BrickSingleSlab:2, Плита из биолюминесцентного кирпича
netherlicious:BrickSingleSlab:3, Плита из чёрного адского кирпича
netherlicious:BrickDoubleSlab:0, Двойная плита из красного адского кирпича
netherlicious:BrickDoubleSlab:1, Двойная плита из искажённого адского кирпича
netherlicious:BrickDoubleSlab:2, Двойная плита из биолюминесцентного кирпича
netherlicious:BrickDoubleSlab:3, Двойная плита из чёрного адского кирпича
netherlicious:BrickSingleSlab2:0, Гладская плита из адского кирпича
netherlicious:BrickSingleSlab2:1, Гладская плита из красного адского кирпича
netherlicious:BrickSingleSlab2:2, Гладская плита из искажённого адского кирпича
netherlicious:BrickSingleSlab2:3, Гладская плита из биолюминисцентного адского кирпича
netherlicious:BrickSingleSlab2:4, Гладская плита из чёрного адского кирпича
netherlicious:BrickDoubleSlab2:0, Двойная гладкая плита из адского кирпича
netherlicious:BrickDoubleSlab2:1, Двойная гладкая плита из красного адского кирпича
netherlicious:BrickDoubleSlab2:2, Двойная гладкая плита из искажённого адского кирпича
netherlicious:BrickDoubleSlab2:3, Двойная гладкая плита из биолюминисцентного адского кирпича
netherlicious:BrickDoubleSlab2:4, Двойная гладкая плита из чёрного адского кирпича
netherlicious:SoulSandstoneSingleSlab:0, Плита из песчаника душ
netherlicious:SoulSandstoneSingleSlab:1, Плита из гладкого песчаника душ
netherlicious:SoulSandstoneDoubleSlab:0, Двойная плита из песчаника душ
netherlicious:SoulSandstoneDoubleSlab:1, Двойная плита из гладкого песчаника душ
netherlicious:BasaltSingleSlab:0, Базальтовая плита
netherlicious:BasaltSingleSlab:1, Плита из полированного базальта
netherlicious:BasaltSingleSlab:2, Плита из базальтового кирпича
netherlicious:BasaltSingleSlab:3, Плита из полированного базальтового кирпича
netherlicious:BasaltSingleSlab:4, Плита из гладкого базальта
netherlicious:BasaltSingleSlab:5, Плита из полированного гладкого базальта
netherlicious:BasaltDoubleSlab:0, Двойная базальтовая плита
netherlicious:BasaltDoubleSlab:1, Двойная плита из полированного базальта
netherlicious:BasaltDoubleSlab:2, Двойная плита из базальтового кирпича
netherlicious:BasaltDoubleSlab:3, Двойная плита из полированного базальтового кирпича
netherlicious:BasaltDoubleSlab:4, Двойная плита из гладкого базальта
netherlicious:BasaltDoubleSlab:5, Двойная плита из гладкого полированного базальта
netherlicious:QuartzSingleSlab:0, Плита из кварцевого кирпича
netherlicious:QuartzSingleSlab:1, Плита из гладкого кварца
netherlicious:QuartzSingleSlab:2, Плита из пустотного кварца
netherlicious:QuartzSingleSlab:3, Плита из пустотного кварцевого кирпича
netherlicious:QuartzSingleSlab:4, Плита из гладкого пустотного кварца
netherlicious:QuartzDoubleSlab:0, Двойная плита из кварцевого кирпича
netherlicious:QuartzDoubleSlab:1, Двойная плита из гладкого кварца
netherlicious:QuartzDoubleSlab:2, Двойная плита из пустотного кварца
netherlicious:QuartzDoubleSlab:3, Двойная плита из пустотного кварцевого кирпича
netherlicious:QuartzDoubleSlab:4, Двойная плита из гладкого пустотного кварца
netherlicious:CrimsonStairs, Багряные ступеньки
netherlicious:WarpedStairs, Искажённые ступеньки
